X,Y,OBJECTID,ID,TYP,ART,STANDORTTYP,BEZEICHNUNG,BEZEICHNUNGZUSATZ,KURZBEZEICHNUNG,STRASSE,PLZ,ORT,TELEFON,FAX,EMAIL,PROFILE,SPRACHEN,WWW,TRAEGER,TRAEGERTYP,BEZUGNR,GEBIETSARTNUMMER,SNUMMER,NUMMER,GlobalID,CreationDate,Creator,EditDate,Editor
13.0207541083092,50.8327410884873,52,17,10,Grundschule,1,Grundschule Euba,,GS Euba,An der Kirche 2,09128,Chemnitz,03726 2923,03726 724726,gs-euba@schulen-chemnitz.de,"GTA, Hort",,www.grundschule.euba-chemnitz.de,Kommunal,10,17,40,122,506,20bc8b1d-d5de-4acb-8e9e-927fcb154b6d,2023/12/15 10:19:55.884+00,GISAdminChemnitz,2023/12/15 10:19:55.884+00,GISAdminChemnitz
12.9645345562452,50.8226694873889,53,18,10,Grundschule,1,Grundschule Gablenz,barrierefreies Schulhaus,GS Gablenz,Carl-von-Ossietzky-Straße 171,09127,Chemnitz,0371 750080,0371 7500819,gs-gablenz@schulen-chemnitz.de,"GTA, Hort, Stützpunktschule zur Integration von Schülern mit Sprachauffälligkeiten, Klassen für Schüler mit LRS",,http://cms.sn.schule.de/gsgablenz/start/impressum/,Kommunal,10,18,40,124,603,2c79e612-03c6-499b-8796-95548258bea7,2023/12/15 10:19:55.900+00,GISAdminChemnitz,2023/12/15 10:19:55.900+00,GISAdminChemnitz
12.9110634513883,50.8726276401017,54,19,10,Grundschule,1,Grundschule Glösa,barrierefreies Schulhaus,GS Glösa,Schulberg 3,09114,Chemnitz,0371 4590440,0371 45904414,gs-gloesa@schulen-chemnitz.de,"GTA, Hort",,https://cms.sachsen.schule/gsgloesa/schulportraet/unser-team.html,Kommunal,10,19,40,125,306,76199e96-3dee-4712-8100-b95eb355f0c0,2023/12/15 10:19:55.900+00,GISAdminChemnitz,2023/12/15 10:19:55.900+00,GISAdminChemnitz
12.9249187665186,50.7761567996218,55,20,10,Grundschule,1,Grundschule Harthau,barrierefreies Schulhaus,GS Harthau,Stöcklstraße 4,09125,Chemnitz,0371 510078,0371 52039114,gs-harthau@schulen-chemnitz.de,"GTA, Hort",,www.grundschule-harthau.de,Kommunal,10,20,40,126,803,99a1865b-3b02-4a27-a73e-8fa375ba8acd,2023/12/15 10:19:55.915+00,GISAdminChemnitz,2023/12/15 10:19:55.915+00,GISAdminChemnitz
12.9132338131318,50.7618107379106,56,21,10,Grundschule,1,Grundschule Klaffenbach,,GS Klaffenbach,Klaffenbacher Hauptstraße 85,09123,Chemnitz,0371 2607084,0371 2677520,gs-klaffenbach@schulen-chemnitz.de,Hort,,www.grundschule-klaffenbach.de,Kommunal,10,21,40,128,804,c015e9ef-746d-4c7b-9a0b-56ba37d22064,2023/12/15 10:19:55.915+00,GISAdminChemnitz,2023/12/15 10:19:55.915+00,GISAdminChemnitz
13.0191493902801,50.8009364390504,57,22,10,Grundschule,1,Grundschule Kleinolbersdorf,,GS Kleinolbersdorf,Ferdinandstraße 97,09128,Chemnitz,0371 772322,0371 7741893,gs-kleinolbersdorf@schulen-chemnitz.de,"GTA, Hort",,www.klein-aberoho.de,Kommunal,10,22,40,129,704,923fcefe-c60e-41ce-b8b4-c38e65bd5f64,2023/12/15 10:19:55.931+00,GISAdminChemnitz,2023/12/15 10:19:55.931+00,GISAdminChemnitz
12.7988219781318,50.7992031026468,58,23,10,Grundschule,1,Grundschule Mittelbach,,GS Mittelbach,Hofer Straße (Mittelbach) 35,09224,Chemnitz,0371 852558,0371 8579488,gs-mittelbach@schulen-chemnitz.de,Hort,,www.gs-mittelbach.de,Kommunal,10,23,40,130,1203,66df9143-a94c-439b-889b-5a4c07ef67d2,2023/12/15 10:19:55.931+00,GISAdminChemnitz,2023/12/15 10:19:55.931+00,GISAdminChemnitz
12.8251258225996,50.8115128110385,59,24,10,Grundschule,1,Grundschule Reichenbrand,,GS Reichenbrand,Lennéstraße 1,09117,Chemnitz,0371 8157521,0371 8157520,gs-reichenbrand@schulen-chemnitz.de,"GTA, Hort",,www.gs-reichenbrand.de,Kommunal,10,24,40,133,103,c32ff25c-46b1-4118-a8f3-86a78270bb41,2023/12/15 10:19:55.946+00,GISAdminChemnitz,2023/12/15 10:19:55.946+00,GISAdminChemnitz
12.9532513549025,50.7978529087167,60,25,10,Grundschule,1,Grundschule Reichenhain,barrierefreies Schulhaus,GS Reichenhain,Genossenschaftsweg 2,09125,Chemnitz,0371 539020,0371 5390218,gs-reichenhain@schulen-chemnitz.de,Hort,,www.gs-reichenhain.de,Kommunal,10,25,40,134,702,73d231be-43cb-4dd4-9a8f-9b519a982784,2023/12/15 10:19:55.946+00,GISAdminChemnitz,2023/12/15 10:19:55.946+00,GISAdminChemnitz
12.8343036073846,50.8272834750025,61,26,10,Grundschule,1,"Grundschule Rabenstein ""Hans Carl von Carlowitz""",barrierefreies Schulhaus,GS Rabenstein,Trützschlerstraße 10,09117,Chemnitz,0371 842060,0371 8420619,gs-rabenstein@schulen-chemnitz.de,"GTA, Hort",,www.grundschule-rottluff.de,Kommunal,10,26,40,132,101,725d1046-18e7-40e7-88a4-ac987da2d4e1,2023/12/15 10:19:55.962+00,GISAdminChemnitz,2023/12/15 10:19:55.962+00,GISAdminChemnitz
12.8356099009993,50.8625592807073,62,27,10,Grundschule,1,Grundschule Röhrsdorf,,GS Röhrsdorf,Beethovenweg 44,09247,Chemnitz,03722 504860,03722 504861,gs-roehrsdorf@schulen-chemnitz.de,"GTA, Hort",,www.grundschule-roehrsdorf.de,Kommunal,10,27,40,135,1201,099d2802-8a14-4858-938a-ff3a49d9a18a,2023/12/15 10:19:55.962+00,GISAdminChemnitz,2023/12/15 10:19:55.962+00,GISAdminChemnitz
12.9305215412994,50.8304238615326,63,69,30,Gymnasium,1,Georgius-Agricola-Gymnasium,barrierefreies Schulhaus,Georgius-Agricola-Gymnasium,Park der Opfer des Faschismus 2,09111,Chemnitz,0371 3989-2700,0371 3989 2799,gym-agricola@schulen-chemnitz.de,"GTA, Profil: naturwissenschaftlich, vertieft sprachliche Ausbildung (bilingualer Zweig in englischer Sprache), Sternwarte","1. Englisch, 2. Spanisch, Latein, 3. Französisch, Russisch, Arbeitsgemeinschaft: Polnisch",www.agricola-gymnasium.de,Kommunal,10,3,0,305,0,e2cc2170-f212-4d6a-8064-5835780f81b6,2023/12/15 10:19:55.978+00,GISAdminChemnitz,2023/12/15 10:19:55.978+00,GISAdminChemnitz
12.9735808965907,50.7830619383323,64,70,30,Gymnasium,1,Gymnasium Einsiedel,barrierefreies Schulhaus,Gymnasium Einsiedel,Niederwaldstraße 11,09123,Chemnitz,037209 6980,037209 698121,gym-einsiedel@schulen-chemnitz.de,"GTA, Profil: naturwissenschaftlich, sprachlich, gesellschaftswissenschaftlich, sportlich","1. Englisch, 2. Französisch, Latein, Russisch 3. Spanisch, Arbeitsgemeinschaft: Cambridge Course",www.gymnasium-einsiedel.de,Kommunal,10,5,0,307,0,bf22c2d0-7077-4fac-a48d-a232189eb279,2023/12/15 10:19:55.978+00,GISAdminChemnitz,2023/12/15 10:19:55.978+00,GISAdminChemnitz
12.9480600569853,50.8353511594525,65,71,30,Gymnasium,1,Johannes-Kepler-Gymnasium,barrierefreies Schulhaus,Johannes-Kepler-Gymnasium,Humboldtplatz 1,09130,Chemnitz,0371 3989-2800,0371 3989 2899,gym-kepler@schulen-chemnitz.de,"GTA, Profil: vertieft mathematisch-naturwissenschaftliche Ausbildung; naturwissenschaftliches Profil","1. Englisch, 2. Französisch, Latein, Russisch, Arbeitsgemeinschaft: Tschechisch",www.kepler.c.sn.schule.de,Kommunal,10,6a,0,308,0,d9caf992-5abe-4663-bb97-b5873ebb5c91,2023/12/15 10:19:55.993+00,GISAdminChemnitz,2023/12/15 10:19:55.993+00,GISAdminChemnitz
12.9421690561178,50.8159174147348,66,73,30,Gymnasium,1,Johann-Wolfgang-von-Goethe-Gymnasium,,Johann-Wolfgang-von-Goethe-Gymnasium,Bernsdorfer Straße 126,09126,Chemnitz,0371 520700,0371 52070221,gym-goethe@schulen-chemnitz.de,"GTA, Profil: naturwissenschaftlich, gesellschaftswissenschaftlich, sprachlich, Vorbereitungsklassen","1. Englisch, 2. Französisch, Spanisch, 3. Latein",www.goethegym-chemnitz.de,Kommunal,10,7,0,310,0,ecae936e-cec6-4a38-8f14-4c5a748ef3eb,2023/12/15 10:19:55.993+00,GISAdminChemnitz,2023/12/15 10:19:55.993+00,GISAdminChemnitz
12.911862861039,50.8352668312807,67,75,30,Gymnasium,2,"Karl-Schmidt-Rottluff-Gymnasium, Haus II",,"Karl-Schmidt-Rottluff-Gymnasium, Haus 2",Hohe Straße 35,09112,Chemnitz,0371 3989 2950,0371 4888599,gym-karl-schmidt-rottluff@schulen-chemnitz.de,"GTA, Profil: sprachlich, naturwissenschaftlich, Vorbereitungsklassen","1. Englisch, 2. Französisch  3. Latein, Arbeitsgemeinschaft: Französisch, Russisch",www.kaschmir-chemnitz.de,Kommunal,10,8b,0,313,0,b733d47b-3c07-4289-afd8-3921d78cd1e4,2023/12/15 10:19:56.009+00,GISAdminChemnitz,2023/12/15 10:19:56.009+00,GISAdminChemnitz
12.936586997522,50.802884141863,68,76,30,Gymnasium,1,Sportgymnasium Chemnitz,barrierefreies Schulhaus,Sportgymnasium,Reichenhainer Straße 210,09125,Chemnitz,0371 4884600,0371 4884699,gym-sport@schulen-chemnitz.de,"GTA, Profil: § 4 Gymnasium: vertieft sportliche Ausbildung; Eliteschule des Sports; Eliteschule des Fußballs
leistungssportorientierte Zugangsbedingungen; Vorbereitungsklassen für Aussiedler-/Ausländerkinder","1. Englisch, 2. Französisch, Russisch, 3. Latein (für Quereinsteiger nur im  Ausnahmefall)",www.sportgymnasium-chemnitz.de,Kommunal,10,10,0,314,0,01157163-9a03-451a-81b0-44ebf5a8ad1d,2023/12/15 10:19:56.009+00,GISAdminChemnitz,2023/12/15 10:19:56.009+00,GISAdminChemnitz
12.9134159452128,50.8328645188838,69,157,30,Gymnasium,1,"Karl-Schmidt-Rottluff-Gymnasium, Haus I",,"Karl-Schmidt-Rottluff-Gymnasium, Haus 1",Hohe Straße 25,09112,Chemnitz,0371 3989 2950,0371 4888598,gym-karl-schmidt-rottluff@schulen-chemnitz.de,"GTA, Profil: sprachlich, naturwissenschaftlich, Vorbereitungsklassen","1. Englisch, 2. Französisch  3. Latein, Arbeitsgemeinschaft: Französisch, Russisch",www.kaschmir-chemnitz.de,Kommunal,10,8a,0,312,0,fdcead3e-4558-4d8b-a536-501a10f57f84,2023/12/15 10:19:56.025+00,GISAdminChemnitz,2023/12/15 10:19:56.025+00,GISAdminChemnitz
12.8980267295606,50.8620186720013,70,286,30,Gymnasium,1,Waldorfschule Chemnitz (Gymnasium),,Waldorfschule (Gym),Sandstraße 102,09114,Chemnitz,0371 334076-0,0371 334076-99,info@waldorfschule-chemnitz.de,,,www.waldorfschule-chemnitz.de,Frei,30,1c,0,905,0,66c38845-290d-43d3-81ca-13cc7a9c139b,2023/12/15 10:19:56.025+00,GISAdminChemnitz,2023/12/15 10:19:56.025+00,GISAdminChemnitz
12.9492516232175,50.8532880687338,71,355,30,Gymnasium,1,Evangelisches Schulzentrum Chemnitz (Gymnasium),,Evangelisches Schulzentrum (Gym),Ludwig-Richter-Straße 21,09131,Chemnitz,0371 4443380,0371 4443389,sekretariat-ms-gym@eszc.de,,,www.eszc.de,Frei,30,2c,0,916,0,df54e5a3-1e45-447e-a804-f4cc25cc09a5,2023/12/15 10:19:56.040+00,GISAdminChemnitz,2023/12/15 10:19:56.040+00,GISAdminChemnitz
12.876749147522,50.8425583937128,72,321,40,Förderschule,1,Landesschule für Blinde und Sehbehinderte Förderzentrum Chemnitz,,Landesschule für Blinde/Sehbehinderte,Flemmingstraße 8g,09116,Chemnitz,0371 80 81 8 137,03 71 80 818 203,blindenschule@sbs.smk.sachsen.de,,,www.blindenschule-chemnitz.de,Land Sachsen,20,1,0,802,0,e3e3be62-0cd1-4a5c-b27a-b12c9a76bd36,2023/12/15 10:19:56.040+00,GISAdminChemnitz,2023/12/15 10:19:56.040+00,GISAdminChemnitz
12.8983775338489,50.8652803778866,73,342,40,Förderschule,2,PARZIVAL-Schule (Förderschule),,Waldorfschule (Förderschule),Auerswalder Straße 120,09114,Chemnitz,0371 334076-70,0371 3378070,parzivalschule@waldorfschule-chemnitz.de,,,www.waldorfschule-chemnitz.de,Frei,30,1d,0,907,0,49c6c921-2dd1-42cb-878e-48d8e0dfee6f,2023/12/15 10:19:56.056+00,GISAdminChemnitz,2023/12/15 10:19:56.056+00,GISAdminChemnitz
12.9354705644914,50.8262194947425,74,98,50,Berufsbildende Schule,1,Berufliches Schulzentrum für Wirtschaft I,barrierefreies Schulhaus,BSZ Wirtschaft I,Lutherstraße 2,09126,Chemnitz,0371 400580,0371 40058115,bsz-wirtschaft-1@schulen-chemnitz.de,"Berufsschule, Fachschule, Fachoberschule",,www.bszI-wirtschaft-chemnitz.de,Kommunal,10,4,0,540,0,d2ab5e8f-22a0-4627-aad6-154e0ff5bfdd,2023/12/15 10:19:56.056+00,GISAdminChemnitz,2023/12/15 10:19:56.056+00,GISAdminChemnitz
12.905603356231,50.8324448877656,75,99,50,Berufsbildende Schule,1,Berufliches Schulzentrum für Wirtschaft II,,BSZ Wirtschaft II,Kanzlerstraße 9,09112,Chemnitz,0371 383120,0371 38312120,bsz-wirtschaft-2@schulen-chemnitz.de,,,www.bszw2-c.de,Kommunal,10,5,0,550,0,de5ef3b8-d992-4410-bb8f-60ce59919136,2023/12/15 10:19:56.071+00,GISAdminChemnitz,2023/12/15 10:19:56.071+00,GISAdminChemnitz
12.9100548692836,50.8319654278385,76,101,50,Berufsbildende Schule,2,Berufliches Schulzentrum für Wirtschaft II  (Außenstelle),,"BSZ Wirtschaft II,  Ast.",Wielandstraße 4,09112,Chemnitz,0371 38312-115,0371 38312-119,bsz-wirtschaft-2@schulen-chemnitz.de,,,www.bszw2-c.de,Kommunal,10,5c,0,551,0,2ee986ba-b328-40bd-92ef-9e7d2f14f28c,2023/12/15 10:19:56.071+00,GISAdminChemnitz,2023/12/15 10:19:56.071+00,GISAdminChemnitz
12.9104159467436,50.8008634518694,77,330,50,Berufsbildende Schule,1,Berufliches Schulzentrum für Technik III  -R.Hartmann-Schule-,barrierefreies Schulhaus,BSZ Technik III - Hartmannschule,Annaberger Straße 186,09120,Chemnitz,0371 4884900,0371 4884999,bsz-technik-3-hartmannschule@schulen-chemnitz.de,"Berufsschule, Fachschule, Fachoberschule",,www.rhs-chemnitz.de,Kommunal,10,3,0,530,0,e6570072-c17c-4245-9e82-f3de94b70408,2023/12/15 10:19:56.087+00,GISAdminChemnitz,2023/12/15 10:19:56.087+00,GISAdminChemnitz
12.9156510937022,50.8383383631828,78,333,50,Berufsbildende Schule,1,Berufliches Schulzentrum für Technik II  -Handwerkerschule-,barrierefreies Schulhaus,BSZ Technik II - Handwerkerschule,Schloßstraße 3,09111,Chemnitz,0371 488-8000,0371 488-8099,bsz-technik-2-handwerkerschule@schulen-chemnitz.de,"Berufsschule, Berufliches Gymnasium, BVJ, Vorbereitungsklassen",,www.bsz-handwerkerschule.de,Kommunal,10,2,0,520,0,5481b7e5-87af-4062-b390-68e20dd082c3,2023/12/15 10:19:56.087+00,GISAdminChemnitz,2023/12/15 10:19:56.087+00,GISAdminChemnitz
12.9295683073502,50.8308275281549,79,334,50,Berufsbildende Schule,1,Berufliches Schulzentrum für Technik I  -Industrieschule-,barrierefreies Schulhaus,BSZ Technik I - Industrieschule,Park der Opfer des Faschismus 1,09111,Chemnitz,0371 3989-1000,0371 3989-1099,bsz-technik-1-industrieschule@schulen-chemnitz.de,"Berufsschule, BGJ, Vorbereitungsklassen",,www.industrieschule.de,Kommunal,10,1,0,510,0,31da7c72-8d41-4875-a124-85400320a480,2023/12/15 10:19:56.103+00,GISAdminChemnitz,2023/12/15 10:19:56.103+00,GISAdminChemnitz
12.9013606031607,50.8450880325514,80,335,50,Berufsbildende Schule,1,"Berufliches Schulzentrum für Ernährung, Gastgewerbe, Gesundheit",barrierefreies Schulhaus,"BSZ Ernährung, Gastgewerbe, Gesundheit",Arthur-Bretschneider-Straße 17,09113,Chemnitz,0371 374360,0371 3743642,bsz-ernaehrung-hauswirtschaft@schulen-chemnitz.de,"Berufsschule, Berufsfachschule, BVJ, Vorbereitungsklassen",,https://cms.sachsen.schule/bszcegg/unser-bsz.html,Kommunal,10,6,0,560,0,ad1af7d7-da59-42c2-a8cc-94fbf66ba510,2023/12/15 10:19:56.103+00,GISAdminChemnitz,2023/12/15 10:19:56.103+00,GISAdminChemnitz
12.9162479011136,50.8353107212991,81,336,50,Berufsbildende Schule,1,Berufliches Schulzentrum für Gesundheit und Sozialwesen,barrierefreies Schulhaus,BSZ Gesundheit und Sozialwesen,An der Markthalle 10,09111,Chemnitz,0371 675210,0371 67521120,bsz-gesundheit-soziales@schulen-chemnitz.de,"Berufsschule, Berufsfachschule, Fachschule, Fachoberschule",,www.bsz-gsc.de,Kommunal,10,7,0,570,0,b5d109cb-05a9-413f-93f8-67cf63cc765e,2023/12/15 10:19:56.118+00,GISAdminChemnitz,2023/12/15 10:19:56.118+00,GISAdminChemnitz
12.8731319197586,50.8388917752462,82,111,50,Berufsbildende Schule,1,Medizinische Berufsfachschule der Klinikum Chemnitz gGmbH - BFS für  bundesrechtlich geregelte Gesundheitsberufe,,Medizinische BFS des Klinikums Chemnitz,Berganger 11,09116,Chemnitz,0371 3391077,0371 4004255,medbfs@skc.de,,,www.klinikum-chemnitz.de,Frei,30,35,0,810,0,43e6aa87-a2fc-48eb-b406-392dbadaacf0,2023/12/15 10:19:56.118+00,GISAdminChemnitz,2023/12/15 10:19:56.118+00,GISAdminChemnitz
12.8114258619804,50.8122186354997,83,123,50,Berufsbildende Schule,1,Berufliches Schulzentrum der FORTIS-AKADEMIE gemeinnützige Bildungs GmbH,,BSZ der FORTIS-AKADEMIE,An der Wiesenmühle 1,09224,Chemnitz,0371 262220,0371 26222-99,bewerbung@fortis-akademie.de,,,www.fortis-akademie.de,Frei,30,7,0,1110,0,485e6376-d11a-449f-93f6-8268c31fad6d,2023/12/15 10:19:56.134+00,GISAdminChemnitz,2023/12/15 10:19:56.134+00,GISAdminChemnitz
12.9178032035355,50.8360977229064,84,125,50,Berufsbildende Schule,1,Euro Akademie Chemnitz,,Euro Akademie Chemnitz,Hartmannstraße 3a,09111,Chemnitz,0371 43311230,0371 433112320,chemnitz@euroakademie.de,,,www.euroakademie.de/de/standorte/chemnitz.html,Frei,30,8,0,1120,0,c0538e37-0f83-4e00-9e33-02d90fa04d53,2023/12/15 10:19:56.134+00,GISAdminChemnitz,2023/12/15 10:19:56.134+00,GISAdminChemnitz
12.9615649576503,50.8377150967919,85,137,50,Berufsbildende Schule,1,"Deutsches Erwachsenen-Bildungswerk in Sachsen gemeinnützige Schulträger-GmbH, Privates beru?iches Schulzentrum für Gesundheitsberufe P?ege und Sozialwesen des DEB in Chemnitz",,DEB in Chemnitz,Heinrich-Schütz-Straße 109,09130,Chemnitz,0371 750180,0371 7501820,chemnitz-fs@deb-gruppe.de,,,http://www.deb.de,Frei,30,18,0,1210,0,3b4f6456-2dae-4254-8c24-1ef7ed22ac95,2023/12/15 10:19:56.150+00,GISAdminChemnitz,2023/12/15 10:19:56.150+00,GISAdminChemnitz
12.825723864672,50.8218377700902,86,141,50,Berufsbildende Schule,1,Medizinische Berufsfachschule für Gesundheits- und Krankenpflege am DRK-Krankenhaus Chemnitz-Rabenstein,,DRK - BFS Gesundheits- und Krankenpflege,Unritzstraße 23,09117,Chemnitz,0371 8329401,0371 8329404,bildungszentrum@drk-khs.de,,,www.drk-chemnitz.de,Frei,30,22,0,1270,0,be6b2ce6-7aa2-4ca0-b40f-a7527571a0fb,2023/12/15 10:19:56.150+00,GISAdminChemnitz,2023/12/15 10:19:56.150+00,GISAdminChemnitz
12.9630366891884,50.8396312463723,87,142,50,Berufsbildende Schule,1,Evangelische Berufsfachschule für Krankenpflege und Altenpflege der Bethanien-Krankenhaus Chemnitz gemeinnützige GmbH,,Evangelische BFS Kranken-/Altenpflege,Zeisigwaldstraße 101,09130,Chemnitz,0371 4301020,0371 4301024,schule@bethanien-sachsen.de,,,www.bethanien-sachsen.de,Frei,30,23,0,1280,0,29b5c797-b29a-45cf-828d-f90a2d95e308,2023/12/15 10:19:56.165+00,GISAdminChemnitz,2023/12/15 10:19:56.165+00,GISAdminChemnitz
12.9222683782439,50.8322536098611,88,147,50,Berufsbildende Schule,1,F+U gemeinnützige Bildungseinrichtung für Fortbildung und Umschulung Sachsen GmbH,,F+U Sachsen gGmbH,Rathausstraße 7,09111,Chemnitz,0371 6660151,0371 6660160,info@fuu-sachsen.de,,,www.fuu-sachsen.de,Frei,30,25,0,1160,0,274ca784-5330-4c51-9be4-23fb99b30339,2023/12/15 10:19:56.165+00,GISAdminChemnitz,2023/12/15 10:19:56.165+00,GISAdminChemnitz
12.9205353393466,50.8238676212042,89,148,50,Berufsbildende Schule,1,bsw - Fachschule für Technik Chemnitz Fachrichtung  Mechatronik im Bildungswerk der Sächsischen Wirtschaft gGmbH,,bsw - Fachschulen für Technik,Annaberger Straße 73,09111,Chemnitz,0351 56362322,0351 56362323,bz-chemnitz@bsw-mail.de,,,www.fachschule-technik-chemnitz.de,Frei,30,26,0,1260,0,0a296a26-1969-4880-be73-822267a3020b,2023/12/15 10:19:56.181+00,GISAdminChemnitz,2023/12/15 10:19:56.181+00,GISAdminChemnitz
12.9220483880177,50.8622370100306,90,283,50,Berufsbildende Schule,1,Berufsschule und Berufsbildende Förderschule des Vereins zur beruflichen Förderung und Ausbildung e. V. (VBFA),,VBFA Berufsschule Chemnitz,Chemnitztalstraße 66a,09114,Chemnitz,0371 44983-0,0371 44983-26,bs2-chemnitz@vbfa.de,,,www.vbfa.de,Frei,30,13b,0,1170,0,660a61d1-05ab-4ecd-8934-abdc79823e62,2023/12/15 10:19:56.181+00,GISAdminChemnitz,2023/12/15 10:19:56.181+00,GISAdminChemnitz
12.905091094823,50.8113337829473,91,309,50,Berufsbildende Schule,1,WBS TRAINING SCHULEN gGmbH,,WBS TRAINING SCHULEN gGmbH,Kauffahrtei 25,09120,Chemnitz,0371  24358120,0371 24358129,chemnitz@wbstraining.de,,,www.wbstraining.de,Frei,30,28,0,1290,0,4978bbf0-8f30-4253-be9d-095e23999d59,2023/12/15 10:19:56.196+00,GISAdminChemnitz,2023/12/15 10:19:56.196+00,GISAdminChemnitz
12.9190978352894,50.8227445270221,92,320,50,Berufsbildende Schule,1,Freie Schulen Chemnitz der ASG - Anerkannten Schulgesellschaft mbH,,Freie Schulen Chemnitz der ASG,Annaberger Straße 79,09120,Chemnitz,0371 530060,0371 5300611,info@freie-schulen-chemnitz.de,,,www.freie-schulen-chemnitz.de,Frei,30,17,0,1200,0,49aaa8e3-7f85-45f3-aecd-46a90e23fc1c,2023/12/15 10:19:56.196+00,GISAdminChemnitz,2023/12/15 10:19:56.196+00,GISAdminChemnitz
12.9184145796797,50.8179335841217,93,325,50,Berufsbildende Schule,1,Berufsfachschule und Fachschule für Sozialwesen und Berufsfachschule für Pflegehilfe der SSA - Sächsische Sozialakademie GmbH,,SSA - Sächsische Sozialakademie,Altchemnitzer Straße 60,09120,Chemnitz,0371 27868500,0371 27868529,info@sozialakademie-sachsen.de,,,www.sozialakademie-sachsen.de,Frei,30,15,0,1190,0,060825f9-097e-4d1b-a02f-ecb773c0c487,2023/12/15 10:19:56.212+00,GISAdminChemnitz,2023/12/15 10:19:56.212+00,GISAdminChemnitz
12.8769838081166,50.8420242251265,94,328,50,Berufsbildende Schule,1,"Berufsbildende Schule am Berufsbildungswerk Chemnitz der SFZ Förderzentrum gGmbH 
am Berufsbildungswerk 
Chemnitz der SFZ 
Förderzentrum gGmbH",,SFZ Förderzentrum gGmbH Berufsbild. Schu,Flemmingstraße 8c,09116,Chemnitz,0371 3344-0,0371 3344-350,über Kontaktformular www.sfz-chemnitz.de,,,www.sfz-chemnitz.de,Frei,30,9,0,1130,0,52be36c0-5dd4-452e-9224-9ee5c36fe8b0,2023/12/15 10:19:56.228+00,GISAdminChemnitz,2023/12/15 10:19:56.228+00,GISAdminChemnitz
12.9190978352894,50.8227445270221,95,331,50,Berufsbildende Schule,1,Berufsschule Chemnitz der ASG - Anerkannten Schulgesellschaft Sachsen mbH,,Berufsschule Chemnitz der ASG,Annaberger Straße 79,09120,Chemnitz,0371 560414-25,0371 53006-23,info@freie-schulen-chemnitz.de,,,www.berufsschule-chemnitz,Frei,30,27,0,1250,0,0e88d0cf-14cc-453b-945f-da4aa7a17924,2023/12/15 10:19:56.228+00,GISAdminChemnitz,2023/12/15 10:19:56.228+00,GISAdminChemnitz
12.9216451460311,50.8501413639865,96,332,50,Berufsbildende Schule,1,Helmut-Rödler-Schule für Krankengymnastik/Physiotherapie gGmbH,,Helmut-Rödler-Schule,Schönherrstraße 8,09113,Chemnitz,0371 5905271,0371 5204472,info@roedler-schule-chemnitz.de,,,www.roedler-schule-chemnitz.de,Frei,30,20,0,1230,0,b80299aa-44eb-430d-a380-17e2f008e3eb,2023/12/15 10:19:56.243+00,GISAdminChemnitz,2023/12/15 10:19:56.243+00,GISAdminChemnitz
12.9392525458278,50.8513927470994,97,344,50,Berufsbildende Schule,1,DPFA-Schulen gemeinnützige GmbH - Bildungszentrum Chemnitz,,DPFA - Schulen gemeinnützige GmbH,Emilienstraße 50,09113,Chemnitz,0371 45901130,0371 45901-111 ,gl.schulen@dpfa.de,,,www.dpfa.de/,Frei,30,6,0,1101,0,931f7402-1179-45ff-afa6-d45ea9641524,2023/12/15 10:19:56.243+00,GISAdminChemnitz,2023/12/15 10:19:56.243+00,GISAdminChemnitz
12.9273051599201,50.8188464716151,98,352,50,Berufsbildende Schule,1,Ludwig Fresenius Schulen GmbH,,Ludwig Fresenius Schulen,Ebertstraße 10,09126,Chemnitz,0371 227004,0371 2824849,chemnitz@die-schule.de,,,www.die-schule.de,Frei,30,19,0,1220,0,9533707e-e715-4dca-bc79-47a261331d7c,2023/12/15 10:19:56.259+00,GISAdminChemnitz,2023/12/15 10:19:56.259+00,GISAdminChemnitz
12.9466199667805,50.8292903474397,99,367,50,Berufsbildende Schule,1,Bildungs- und InnovationsPortal Chemnitz - Berufsfachschule für Altenpflege,,BIP Chemnitz,Bernhardstraße 68,09126,Chemnitz,0371 5265-550,0371 5265-559,info@bip-chemnitz.de,,,www.bip-chemnitz.de,Frei,30,30,0,1300,0,6c4a897d-c533-48a6-a5ee-917b3028f017,2023/12/15 10:19:56.259+00,GISAdminChemnitz,2023/12/15 10:19:56.259+00,GISAdminChemnitz
12.8488096561894,50.8117952757757,100,475,50,Berufsbildende Schule,1,Fachschule für Technik der Gemeinnützigen Gesellschaft TUV Rheinland Bildungswerk mbH,,TÜV Bildungswerk gGmbH - FS Technik,Otto-Schmerbach-Straße 19,09117,Chemnitz,0371 8661725,0371 8661726,schule-chemnitz@de.tuv.com,,,www.tuv.com/schule-chemnitz,Frei,30,14,0,1180,0,dcca97dc-0f78-49b2-b9a5-47a96291ca04,2023/12/15 10:19:56.275+00,GISAdminChemnitz,2023/12/15 10:19:56.275+00,GISAdminChemnitz
