X,Y,OBJECTID,ID,TRAEGER,BEZEICHNUNG,KURZBEZEICHNUNG,STRASSE,STRSCHL,HAUSBEZ,PLZ,ORT,HORT,KITA,URL,TELEFON,FAX,EMAIL,BARRIEREFREI,INTEGRATIV
12.9892670190529,50.812919313987,88,169,Ev.-Luth. Christuskirchgemeinde Chemnitz,Kirchwinkel 4a,Kirchwinkel 4a,Kirchwinkel,5290,4a,09127,Chemnitz,0,1,https://www.ckgc.de/kita-eva-lu.html,0371 77419818,,adelsberger.kinderhaus@evlks.de,1,1
12.9397505938824,50.8412612210747,89,170,Stadt Chemnitz,"Reinhardtstraße 6, Hort G.-E.-Lessing-GS","Reinhardtstraße 6, Hort G.-E.-Lessing-GS",Reinhardtstraße,4380,6,09130,Chemnitz,1,0,,0371 40067889,,kita-lessingGS@stadt-chemnitz.de,0,0
12.8403210240461,50.8105336327711,90,171,Stadt Chemnitz,"Neue Straße 2 ""Lupinio""","Neue Straße 2 ""Lupinio""",Neue Straße,11475,2,09117,Chemnitz,0,1,,0371 851269,,kita-neuestr@stadt-chemnitz.de,0,1
12.8979878201941,50.8620003703332,91,172,Waldorfkindergartenverein Chemnitz e. V.,"Sandstraße 102 ""Morgensonne""","Sandstraße 102 ""Morgensonne""",Sandstraße,13235,102,09114,Chemnitz,1,1,http://www.waldorfkindergarten-chemnitz.de,0371 33407652,,Jana.Busse@waldorfschule-chemnitz.de,0,1
12.893707693712,50.7921375495913,92,173,Sportjugend Chemnitz im SSBC e. V.,"Wilhelm-Firl-Straße 2 ""Sportmäuse""","Wilhelm-Firl-Straße 2 ""Sportmäuse""",Wilhelm-Firl-Straße,8275,2,09122,Chemnitz,0,1,http://www.kita-sportmäuse.de,0371 224866,,info@kita-sportmaeuse.de,0,1
12.9097198564601,50.8237124441453,93,174,Waldorfkindergartenverein Chemnitz e. V.,Katharinenstraße 3,Katharinenstraße 3,Katharinenstraße,9220,3,09119,Chemnitz,0,1,http://www.waldorfkindergarten-chemnitz.de,0371 33407680,,Alice.Gugisch@waldorfschule-chemnitz.de,0,1
12.9371445511455,50.8318623508669,94,175,Stadt Chemnitz,"Tschaikowskistraße 9 ""Bunte Gärten"", Kinder- und Familienzentrum (KiFaZ)","Tschaikowskistraße 9 ""Bunte Gärten"", Kinder- und Familienzentrum (KiFaZ)",Tschaikowskistraße,4430,9,09130,Chemnitz,0,1,,0371 4012922,,kita-tschaikowskistr@stadt-chemnitz.de,0,1
12.9425375240301,50.8347732700064,95,176,Stadt Chemnitz,Pestalozzistraße 33,Pestalozzistraße 33,Pestalozzistraße,4340,33,09130,Chemnitz,0,1,,0371 4012429,,kita-pestalozzistr@stadt-chemnitz.de,0,1
12.9454765018616,50.8376382199454,96,177,Stadt Chemnitz,"Paul-Gerhardt-Straße 44, Hort Lernförder-GS ""J.-H.-Pestalozzi""","Paul-Gerhardt-Straße 44, Hort Lernförder-GS ""J.-H.-Pestalozzi""",Paul-Gerhardt-Straße,4335,44,09130,Chemnitz,1,0,,0371 4014892,,kita-gerhardtstr@stadt-chemnitz.de,0,1
12.9457794365416,50.8150254363242,97,178,Stadt Chemnitz,"Bernsdorfer Straße 147 ""Sausewind""","Bernsdorfer Straße 147 ""Sausewind""",Bernsdorfer Straße,21125,147,09126,Chemnitz,0,1,,0371 50517,,kita-bernsdorferstr@stadt-chemnitz.de,0,1
12.9132135638696,50.7618095763878,98,179,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Klaffenbacher Hauptstr. 85, Hort GS-Klaffenbach","Klaffenbacher Hauptstr. 85, Hort GS-Klaffenbach",Klaffenbacher Hauptstraß,47188,85,09123,Chemnitz,1,0,http://www.awo-chemnitz.de,0371 2677774,,kita.sonnenschein@awo-chemnitz.de,0,0
12.8962298221765,50.8507014941737,99,71,Stadt Chemnitz,"Wittgensdorfer Straße 2a ""Chemnitzer Eisknirpse""","Wittgensdorfer Straße 2a ""Chemnitzer Eisknirpse""",Wittgensdorfer Straße,13260,2a,09114,Chemnitz,1,1,,0371 3301073,,kita-eislauf@stadt-chemnitz.de,0,0
12.9274477594167,50.836945304007,100,72,Stadt Chemnitz,"Waisenstraße 3 ""Kastanienwichtel""","Waisenstraße 3 ""Kastanienwichtel""",Waisenstraße,1610,3,09111,Chemnitz,0,1,,0371 6762492,,kita-waisenstr@stadt-chemnitz.de,0,1
12.9014297293319,50.7960485036338,101,73,Stadt Chemnitz,"Robert-Siewert-Straße 68/70, Kinder- und Familienzentrum (KiFaZ)","Robert-Siewert-Straße 68/70, Kinder- und Familienzentrum (KiFaZ)",Robert-Siewert-Straße,8255,70,09122,Chemnitz,0,1,,0371 228615,,kita-siewertstr@stadt-chemnitz.de,0,1
12.8877994737677,50.7914218719355,102,74,Stadt Chemnitz,"Albert-Köhler-Straße 93, Hort A.-Einstein-GS","Albert-Köhler-Straße 93, Hort A.-Einstein-GS",Albert-Köhler-Straße,8100,93,09122,Chemnitz,1,0,,0371 227044,,kita-koehlerstr@stadt-chemnitz.de,1,1
12.9191958130148,50.8409533845009,103,75,Stadt Chemnitz,Schloßstraße 29,Schloßstraße 29,Schloßstraße,1550,29,09111,Chemnitz,0,1,,0371 411307,,kita-schlossstr@stadt-chemnitz.de,0,1
12.9184987558332,50.8464124128501,104,76,Stadt Chemnitz,"Schönherrstraße 2a ""Schlossteichzwerge""","Schönherrstraße 2a ""Schlossteichzwerge""",Schönherrstraße,1560,2a,09113,Chemnitz,0,1,,0371 4792247,,kita-schoenherrstr@stadt-chemnitz.de,0,1
12.8952778982815,50.8044944874785,105,77,Jugendberufshilfe Chemnitz gGmbH,"Friedrich-Hähnel-Straße 86, Hort GS Am Stadtpark","Friedrich-Hähnel-Straße 86, Hort GS Am Stadtpark",Friedrich-Hähnel-Straße,9145,86,09120,Chemnitz,1,0,http://www.hort-am-stadtpark.de,0371 4951540,,hort@jbhc.de,0,1
12.9134877784651,50.8469484522556,106,78,Stadt Chemnitz,"Küchwaldstraße 4, Hort Schloßschule-GS ""Rabennest""","Küchwaldstraße 4, Hort Schloßschule-GS ""Rabennest""",Küchwaldstraße,1395,4,09113,Chemnitz,1,0,,0371 9093130,,kita-schlossschule@stadt-chemnitz.de,1,0
12.9268526538894,50.8267794324752,107,79,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Clara-Zetkin-Straße 1 ""Kinderparadies""","Clara-Zetkin-Straße 1 ""Kinderparadies""",Clara-Zetkin-Straße,1185,1,09111,Chemnitz,0,1,http://www.awo-chemnitz.de,0371 6956290,,kita.kinderparadies@awo-chemnitz.de,0,1
12.9063006383063,50.7853945502974,108,80,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Am Harthwald 128/130 ""AWO Naturkinderhaus Spatzennest""","Am Harthwald 128/130 ""AWO Naturkinderhaus Spatzennest""",Am Harthwald,8110,128,09123,Chemnitz,1,1,http://www.awo-chemnitz.de,0371 242380,,naturkinderhaus@awo-chemnitz.de,0,1
12.8940839082913,50.8069704770251,109,81,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Friedrich-Hähnel-Straße 7 ""Schmetterling""","Friedrich-Hähnel-Straße 7 ""Schmetterling""",Friedrich-Hähnel-Straße,9145,7,09120,Chemnitz,0,1,http://www.awo-chemnitz.de,0371 228030,,kinderhaus.schmetterling@awo-chemnitz.de,0,1
12.8866998294061,50.7986505534508,110,82,Montessori Schulen Chemnitz und Thalheim GmbH,Morgenleite 15,Morgenleite 15,Morgenleite,8245,15,09122,Chemnitz,0,1,,0371 223921,,info@kiga-morgenleite.de,0,0
12.9110928650426,50.8420914787114,111,83,Ev.-Luth. St. Petri Schloßkirchgemeinde,"Abteiweg 2 ""Apfelbäumchen""","Abteiweg 2 ""Apfelbäumchen""",Abteiweg,1050,2,09113,Chemnitz,0,1,https://sps.kirchechemnitz.de/kindergarten-kontakt.html,0371 3378570,,Kita.Chemnitz-StPetriSchloss@evlks.de,0,1
12.9061705064609,50.7586316021293,112,84,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Rödelwaldstraße 20a ""Sonnenschein""","Rödelwaldstraße 20a ""Sonnenschein""",Rödelwaldstraße,47194,20a,09123,Chemnitz,0,1,http://www.awo-chemnitz.de,0371 2607096,,kita.sonnenschein@awo-chemnitz.de,0,0
12.8884537007862,50.7865876131216,113,85,Berliner Institut für Kleinkindpädagogik und famil,"Fritz-Fritzsche-Straße 57 ""Kneipp Kita Villa Tausendfuß""","Fritz-Fritzsche-Straße 57 ""Kneipp Kita Villa Tausendfuß""",Fritz-Fritzsche-Straße,8175,57,09123,Chemnitz,0,1,,0371 2600123,,kita-tausendfuss@bik-ev.de,0,1
12.9512334230155,50.813862442097,114,86,Berliner Institut für Kleinkindpädagogik und famil,"Pappelstraße 14 ""Entdeckerland""","Pappelstraße 14 ""Entdeckerland""",Pappelstraße,6298,14,09126,Chemnitz,0,1,,0371 55006,,kita-pappelstrasse@bik-ev.de,0,1
12.9045859332615,50.8426035256135,115,87,Berliner Institut für Kleinkindpädagogik und famil,"Ludwigstraße 12 ""Spielhaus""","Ludwigstraße 12 ""Spielhaus""",Ludwigstraße,21165,12,09113,Chemnitz,0,1,http://www.bik-ev.de,0371 3302349,,Kita-spielhaus@bik-ev.de,0,1
12.8441210548507,50.8201075898278,116,88,Stadt Chemnitz,"Kaufmannstraße 12 ""Villa Wackelzahn""","Kaufmannstraße 12 ""Villa Wackelzahn""",Kaufmannstraße,11385,12,09117,Chemnitz,0,1,,0371 853407,,kita-kaufmannstr12@stadt-chemnitz.de,0,1
12.8849350776752,50.8307075779171,117,89,Stadt Chemnitz,"Harthweg 2 ""Sonnenhaus""","Harthweg 2 ""Sonnenhaus""",Harthweg,30115,2,09116,Chemnitz,1,1,https://kita-sonnenhaus-chemnitz.de,0371 300903,,kita-harthweg@stadt-chemnitz.de,0,1
12.9080298919999,50.8292534516106,118,90,Stadt Chemnitz,"Heinrich-Beck-Straße 2, Hort Gebrüder-Grimm-GS","Heinrich-Beck-Straße 2, Hort Gebrüder-Grimm-GS",Heinrich-Beck-Straße,10305,2,09112,Chemnitz,1,0,,0371 304172,,kita-grimmgs@stadt-chemnitz.de,0,1
12.8967839847293,50.8285774939341,119,91,Stadt Chemnitz,"Hoffmannstraße 35, Hort Pablo-Neruda-GS","Hoffmannstraße 35, Hort Pablo-Neruda-GS",Hoffmannstraße,10285,35,09112,Chemnitz,1,0,,0371 35509735,,kita-nerudags@stadt-chemnitz.de,1,1
12.9068299142832,50.8354464952715,120,92,Stadt Chemnitz,"Reichsstraße 45, Hort Lernförder-GS ""F.-Fröbel""","Reichsstraße 45, Hort Lernförder-GS ""F.-Fröbel""",Reichsstraße,21175,45,09112,Chemnitz,1,0,,0371 3816517,,kita-froebelFS@stadt-chemnitz.de,0,1
12.8342840270367,50.8272825363091,121,93,Stadt Chemnitz,"Trützschlerstraße 10, Hort GS-Rabenstein","Trützschlerstraße 10, Hort GS-Rabenstein",Trützschlerstraße,12325,10,09117,Chemnitz,1,0,,0371 8080584,,kita-rabensteinGS@stadt-chemnitz.de,1,1
12.8936738477995,50.8181474181538,122,94,Montessori-Verein Chemnitz e. V.,"Platnerstraße 10 ""Montessori-Kinderhaus""","Platnerstraße 10 ""Montessori-Kinderhaus""",Platnerstraße,9275,10,09119,Chemnitz,0,1,,0371 900759,,anschuetz@montessoriverein-chemnitz.de,0,0
12.9706224663037,50.8764529150207,123,95,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Lichtenauer Straße 45, Hort GS-Ebersdorf","Lichtenauer Straße 45, Hort GS-Ebersdorf",Lichtenauer Straße,3270,45,09131,Chemnitz,1,0,http://www.awo-chemnitz.de,0371 414051,,kita.tausendfuessler@awo-chemnitz.de,0,1
12.9587875326053,50.8672660455962,124,96,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Herweghstraße 7 ""Tausendfüßler""","Herweghstraße 7 ""Tausendfüßler""",Herweghstraße,3230,7,09131,Chemnitz,0,1,http://www.awo-chemnitz.de,0371 411778,,kita.tausendfuessler@awo-chemnitz.de,0,1
12.8443260610462,50.8196295935183,125,97,Stadt Chemnitz,"Kaufmannstraße 9, Hort GS-Siegmar","Kaufmannstraße 9, Hort GS-Siegmar",Kaufmannstraße,11385,9,09117,Chemnitz,1,0,,0371 8420416,,kita-siegmarGS@stadt-chemnitz.de,0,1
12.8263879881792,50.8132436390972,126,98,Stadt Chemnitz,"Heinrich-Bretschneider-Straße 2, Hort GS-Reichenbrand ""Hort Pfiffikus""","Heinrich-Bretschneider-Straße 2, Hort GS-Reichenbrand ""Hort Pfiffikus""",Heinrich-Bretschneider-S,11355,2,09117,Chemnitz,1,0,,0371 851353,,kita-bretschneiderstr@stadt-chemnitz.de,0,1
12.8742357063145,50.7822416360322,127,99,Stadt Chemnitz,"Walter-Ranft-Straße 72 ""Im Hutholz""","Walter-Ranft-Straße 72 ""Im Hutholz""",Walter-Ranft-Straße,8265,72,09123,Chemnitz,0,1,,0371 26749888,,kita-ranftstr@stadt-chemnitz.de,1,1
12.8733550044903,50.8229815611671,128,100,F+U Sachsen gGmbH,"Guerickestraße 38 ""Schönauer Weltentdecker"", Hort GS-Schönau","Guerickestraße 38 ""Schönauer Weltentdecker"", Hort GS-Schönau",Guerickestraße,30110,38,09116,Chemnitz,1,0,,0371 8448840,,hortschoenau@fuu-sachsen.de,0,1
12.8791210684791,50.8353665072314,129,101,Stadt Chemnitz,"Rudolf-Krahl-Straße 10 ""Waldhäuschen""","Rudolf-Krahl-Straße 10 ""Waldhäuschen""",Rudolf-Krahl-Straße,10425,10,09116,Chemnitz,0,1,,0371 300637,,kita-krahlstr@stadt-chemnitz.de,0,1
12.8928951973978,50.8295044173278,130,102,Stadt Chemnitz,"Michaelstraße 58 ""WELT-Entdecker""","Michaelstraße 58 ""WELT-Entdecker""",Michaelstraße,10380,58,09116,Chemnitz,0,1,,0371 302064,,kita-michaelstr@stadt-chemnitz.de,0,1
12.9098508849185,50.833065471312,131,103,Stadt Chemnitz,"Weststraße 11 ""Kaßberg-Zwerge""","Weststraße 11 ""Kaßberg-Zwerge""",Weststraße,21195,11,09112,Chemnitz,0,1,,0371 302874,,kita-weststr@stadt-chemnitz.de,0,1
12.8814930831285,50.8369995202307,132,104,Stadt Chemnitz,"Albert-Schweitzer-Straße 71 ""Kleeblatt""","Albert-Schweitzer-Straße 71 ""Kleeblatt""",Albert-Schweitzer-Straße,10115,71,09116,Chemnitz,0,1,,0371 302572,,kita-schweitzerstr@stadt-chemnitz.de,0,1
12.8300950207674,50.8169216044559,133,105,Stadt Chemnitz,"Nevoigtstraße 42 ""Groß & Klein""","Nevoigtstraße 42 ""Groß & Klein""",Nevoigtstraße,11490,42,09117,Chemnitz,0,1,http://www.foerderverein-nevoigtstrasse.de,0371 851601,,kita-nevoigtstr@stadt-chemnitz.de,0,1
12.9131398490916,50.8294604627065,134,106,KINDERVEREINIGUNG Chemnitz e. V.,"Hohe Straße 6b ""Sonnenschein""","Hohe Straße 6b ""Sonnenschein""",Hohe Straße,1315,6b,09112,Chemnitz,0,1,,0371 304769,,sonnenschein@kindervereinigung-chemnitz.de,0,0
12.8942128969262,50.8127634464818,135,107,solaris Förderzentrum für Jugend und Umwelt gGmbH ,"Irkutsker Straße 15 ""Kinderhaus Kappelino"", Kinder- und Familienzentrum (KiFaZ)","Irkutsker Straße 15 ""Kinderhaus Kappelino"", Kinder- und Familienzentrum (KiFaZ)",Irkutsker Straße,9205,15,09119,Chemnitz,0,1,http://www.solaris-fzu.de,0371 3685880,,kita-kappelino@solaris-fzu.de,0,1
12.9088529004361,50.8363604879597,136,108,Ev.-Luth. Kirchgemeinde St. Jakobi - Kreuz,"Henriettenstraße 10 ""Spatzennest""","Henriettenstraße 10 ""Spatzennest""",Henriettenstraße,21155,10,09112,Chemnitz,0,1,,0371 302585,,kiga.chemnitz-spatzennest@evlks.de,0,1
12.8852420899031,50.8324065691673,137,109,Ev.-Luth. Kirchgemeinde St. Matthäus,Zinzendorfstraße 14,Zinzendorfstraße 14,Zinzendorfstraße,10520,14,09116,Chemnitz,0,1,https://matthaeus.kirchechemnitz.de,0371 302856,,Kiga.chemnitz-altendorf@evlks.de,0,0
12.8872699180144,50.807792506799,138,110,KINDERVEREINIGUNG Chemnitz e. V.,"Straße Usti nad Labem 119 ""Glückskäfer"", Kinder- und Familienzentrum (KiFaZ)","Straße Usti nad Labem 119 ""Glückskäfer"", Kinder- und Familienzentrum (KiFaZ)",Straße Usti nad Labem,9300,119,09119,Chemnitz,1,1,http://www.kindervereinigung-chemnitz.de,0371 227148,,glueckskaefer@kindervereinigung-chemnitz.de,0,0
12.9335746107811,50.8334203716095,139,111,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Paul-Arnold-Straße 1 ""AWO Kinder- und Familienzentrum Sonnenwelt"", (KiFaZ)","Paul-Arnold-Straße 1 ""AWO Kinder- und Familienzentrum Sonnenwelt"", (KiFaZ)",Paul-Arnold-Straße,4330,1,09130,Chemnitz,1,1,http://www.awo-chemnitz.de,0371 4014164,,kita.sonnenwelt@awo-chemnitz.de,0,1
12.7879011651499,50.8128635957143,140,112,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"August-Bebel-Straße 7, Hort GS Grüna ""Baumgarten""","August-Bebel-Straße 7, Hort GS Grüna ""Baumgarten""",August-Bebel-Straße (Grü,95160,7,09224,Chemnitz,1,0,http://www.awo-chemnitz.de,0371 858149,,hort.gruena@awo-chemnitz.de,0,0
12.8033971207043,50.799381803077,141,113,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Hofer Straße (Mb.) 17 ""Mittelbacher Zwergenland""","Hofer Straße (Mb.) 17 ""Mittelbacher Zwergenland""",Hofer Straße (Mittelbach,87230,17,09224,Chemnitz,0,1,http://www.awo-chemnitz.de,0371 850373,,kita.zwergenland@awo-chemnitz.de,0,0
12.798802152201,50.7992018240887,142,114,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Hofer Straße (Mb.) 35, Hort GS-Mittelbach","Hofer Straße (Mb.) 35, Hort GS-Mittelbach",Hofer Straße (Mittelbach,87230,35,09224,Chemnitz,1,0,http://www.awo-chemnitz.de,0371 8449884,,hort.mittelbach@awo-chemnitz.de,0,0
12.7788612273973,50.8125506552732,143,115,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Forststraße (Grüna) 8 ""Kinderhaus Baumgarten""","Forststraße (Grüna) 8 ""Kinderhaus Baumgarten""",Forststraße (Grüna),95320,8,09224,Chemnitz,0,1,http://www.awo-chemnitz.de,0371 8000305,,kinderhaus.baumgarten@awo-chemnitz.de,0,1
12.8341450459445,50.8605893504301,144,116,Röhrsdorfer Kinderwelt e. V.,Rathausplatz (Röhrsdorf) 6,Rathausplatz (Röhrsdorf) 6,Rathausplatz (Röhrsdorf),96400,6,09247,Chemnitz,0,1,http://www.röhrsdorfer-kinderwelt.de,03722 500756,,Roehrsdorfer.Kinderwelt@t-online.de,1,0
12.8977178054171,50.8658883284992,145,117,Stadt Chemnitz,"Auerswalder Straße 119 ""Rappelkiste""","Auerswalder Straße 119 ""Rappelkiste""",Auerswalder Straße,13135,119,09114,Chemnitz,0,1,,0371 3304229,,kita-auerswalderstr@stadt-chemnitz.de,0,1
12.8843729350344,50.822416487577,146,118,Stadt Chemnitz,"Am Feldschlößchen 18b ""Regenbogen""","Am Feldschlößchen 18b ""Regenbogen""",Am Feldschlößchen,10125,18b,09116,Chemnitz,0,1,,0371 365021,,kita-feldschloesschen@stadt-chemnitz.de,1,1
12.8633648693005,50.7976146862325,147,119,Stadt Chemnitz,"Neukirchner Straße 7a ""Zwergenhaus""","Neukirchner Straße 7a ""Zwergenhaus""",Neukirchner Straße,11480,7a,09116,Chemnitz,0,1,,0371 2804238,,kita-neukirchnerstr@stadt-chemnitz.de,1,1
12.9149377442878,50.8554613696961,148,120,Stadt Chemnitz,"Draisdorfer Straße 15 ""Blumenwiese""","Draisdorfer Straße 15 ""Blumenwiese""",Draisdorfer Straße,2195,15,09114,Chemnitz,0,1,,0371 410404,,kita-draisdorferstr@stadt-chemnitz.de,0,1
12.9110427729205,50.8726262324853,149,121,Stadt Chemnitz,"Schulberg 3, Hort GS-Glösa","Schulberg 3, Hort GS-Glösa",Schulberg,2350,3,09114,Chemnitz,1,0,,0371 45904416,,kita-gloesaGS@stadt-chemnitz.de,1,1
12.8864599642714,50.8636283735536,150,122,Stadt Chemnitz,"Wittgensdorfer Straße 121a, Hort GS-Borna","Wittgensdorfer Straße 121a, Hort GS-Borna",Wittgensdorfer Straße,13260,121a,09114,Chemnitz,1,0,,0371 33832940,,kita-bornaGS@stadt-chemnitz.de,1,0
13.0207331590798,50.8327392756258,151,123,Stadt Chemnitz,"An der Kirche 2, Hort GS-Euba","An der Kirche 2, Hort GS-Euba",An der Kirche,16110,2,09128,Chemnitz,1,0,,03726 7892990,,kita-euba@stadt-chemnitz.de,0,1
12.9881300107059,50.8130363225455,152,124,Stadt Chemnitz,"Adelsbergstraße 296, Hort GS-Adelsberg","Adelsbergstraße 296, Hort GS-Adelsberg",Adelsbergstraße,24100,296,09127,Chemnitz,1,0,,0371 7710249,,kita-adelsbergGS@stadt-chemnitz.de,0,1
13.0231011906562,50.833397271703,153,125,Stadt Chemnitz,Drosselsteig 4,Drosselsteig 4,Drosselsteig,16141,4,09128,Chemnitz,0,1,,03726 7892990,,kita-euba@stadt-chemnitz.de,0,1
12.9364615633727,50.8291523478849,154,126,Stadt Chemnitz,"Rudolfstraße 12, Hort Rudolf-GS","Rudolfstraße 12, Hort Rudolf-GS",Rudolfstraße,4390,12,09126,Chemnitz,1,0,,0371 2786888216,,kita-rudolfGS@stadt-chemnitz.de,0,0
12.9650443290572,50.8210663465993,155,127,Stadt Chemnitz,"Carl-von-Ossietzky-Straße 190 ""Rasselbande""","Carl-von-Ossietzky-Straße 190 ""Rasselbande""",Carl-von-Ossietzky-Straß,24110,190,09127,Chemnitz,0,1,,0371 741885,,kita-ossietzkystr1@stadt-chemnitz.de,0,1
12.9315715605201,50.8182544451819,156,128,Stadt Chemnitz,"Reichenhainer Straße 33a ""Krabbelkäfer""","Reichenhainer Straße 33a ""Krabbelkäfer""",Reichenhainer Straße,1495,33a,09126,Chemnitz,0,1,,0371 50279,,kita-reichenhainerstr@stadt-chemnitz.de,0,1
12.91424566034,50.7946005165046,157,129,Stadt Chemnitz,"Schulstraße 35 ""Burg Farbenklecks""","Schulstraße 35 ""Burg Farbenklecks""",Schulstraße,26120,35,09125,Chemnitz,0,1,,0371 513380,,kita-schulstr@stadt-chemnitz.de,0,1
12.9311806081718,50.7939905335221,158,130,Stadtmission Chemnitz e. V.,"Erfenschlager Straße 47 ""Arche Noah""","Erfenschlager Straße 47 ""Arche Noah""",Erfenschlager Straße,26100,47,09125,Chemnitz,0,1,http://www.stadtmission-chemnitz.de,0371 511121,,kiga.archenoah@stadtmission-chemnitz.de,0,1
12.9380725421264,50.8234423814952,159,131,Stadt Chemnitz,"Blücherstraße 25 ""Rüsselchen""","Blücherstraße 25 ""Rüsselchen""",Blücherstraße,4130,25,09126,Chemnitz,0,1,,0371 514860,,kita-bluecherstr@stadt-chemnitz.de,0,1
12.9153506931403,50.8106855017587,160,132,Stadt Chemnitz,"Comeniusstraße 3a ""Comelino""","Comeniusstraße 3a ""Comelino""",Comeniusstraße,6185,3a,09120,Chemnitz,0,1,,0371 514114,,kita-comeniusstr3@stadt-chemnitz.de,0,1
12.9311565673596,50.8179834464874,161,133,"Gemeinnütziger Kindergartenverein ""Zwergenland"" e.","Reichenhainer Straße 33a ""Zwergenland""","Reichenhainer Straße 33a ""Zwergenland""",Reichenhainer Straße,1495,33a,09126,Chemnitz,0,1,,0371 5611821,,info@zwergenland-chemnitz.de,0,1
12.9344795780692,50.8271413642756,162,134,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Bernhardstraße 4 ""Pampel-Muse"", Musischer Kindergarten und Kinder- und Familienzentrum (KiFaZ)","Bernhardstraße 4 ""Pampel-Muse"", Musischer Kindergarten und Kinder- und Familienzentrum (KiFaZ)",Bernhardstraße,4120,4,09126,Chemnitz,0,1,http://www.awo-chemnitz.de,0371 50390,,kiga.pampel-muse@awo-chemnitz.de,0,1
12.938637581389,50.8372312352753,163,135,Freier ev. Schulverein Chemnitz e. V.,"Tschaikowskistraße 49 ""Hort im Evangelischen Schulzentrum Chemnitz""","Tschaikowskistraße 49 ""Hort im Evangelischen Schulzentrum Chemnitz""",Tschaikowskistraße,4430,49,09130,Chemnitz,1,0,,0371 4331971,,hort@eszc.de,0,1
13.0191282692872,50.8009352326783,164,136,Stadt Chemnitz,Ferdinandstraße 97,Ferdinandstraße 97,Ferdinandstraße,1245,97,09128,Chemnitz,1,0,,0371 27802798,,kita-kleinolbersdorfGS@stadt-chemnitz.de,0,0
12.9716304207523,50.7779226110628,165,137,Stadt Chemnitz,"Einsiedler Hauptstraße 25 ""Kinderhaus Sonnenschein""","Einsiedler Hauptstraße 25 ""Kinderhaus Sonnenschein""",Einsiedler Hauptstraße,46163,25,09123,Chemnitz,0,1,,037209 2823,,kita-einsiedel@stadt-chemnitz.de,0,1
12.9650443290572,50.8210663465993,166,138,Stadt Chemnitz,"Carl-von-Ossietzky-Straße 190 ""Sonnenblume""","Carl-von-Ossietzky-Straße 190 ""Sonnenblume""",Carl-von-Ossietzky-Straß,24110,190,09127,Chemnitz,0,1,,0371 724065,,kita-ossietzkystr2@stadt-chemnitz.de,0,1
12.9248986743597,50.7761555323403,167,139,Stadt Chemnitz,"Stöcklstraße 4, Hort GS-Harthau","Stöcklstraße 4, Hort GS-Harthau",Stöcklstraße,7270,4,09125,Chemnitz,1,0,,0371 52039113,,kita-harthauGS@stadt-chemnitz.de,0,1
12.9141337190051,50.8107174982543,168,140,Stadt Chemnitz,"Comeniusstraße 1, Hort J.-A.-Comenius-GS","Comeniusstraße 1, Hort J.-A.-Comenius-GS",Comeniusstraße,6185,1,09120,Chemnitz,1,0,,0371 4959577,,kita-comeniusGS@stadt-chemnitz.de,1,1
12.9403549762768,50.8411890184918,169,141,Stadt Chemnitz,"Schulstraße 2, Hort GS Altchemnitz - Förderschulzentrum mit dem Förderschwerpunkt Lernen","Schulstraße 2, Hort GS Altchemnitz - Förderschulzentrum mit dem Förderschwerpunkt Lernen",Philippstraße,4355,20,09130,Chemnitz,1,0,,0371 49529733,,kita-altchemnitzFS@stadt-chemnitz.de,0,1
12.9645143787249,50.8226683308088,170,142,"Kinder-, Jugend- u. Familienhilfe e. V. Chemnitz","Carl-von-Ossietzky-Straße 171, Hort GS-Gablenz","Carl-von-Ossietzky-Straße 171, Hort GS-Gablenz",Carl-von-Ossietzky-Straß,24110,171,09127,Chemnitz,1,0,http://www.kjf-online.de,0371 7500816,,gablenzerhort@kjf-online.de,0,1
12.9569334169489,50.8280972834084,171,143,Volkssolidarität Stadtverband Chemnitz e. V.,"Ernst-Enge-Straße 4 ""Montessori-Kinderhaus""","Ernst-Enge-Straße 4 ""Montessori-Kinderhaus""",Ernst-Enge-Straße,5220,4,09127,Chemnitz,0,1,,0371 71105,,erstes-montessori-kinderhaus@volkssolidaritaet.de,0,0
12.8907149047692,50.8105744615268,172,144,"Kinder-, Jugend- u. Familienhilfe e. V. Chemnitz","Straße Usti nad Labem 49 ""Erstes Chemnitzer Kindergartenmodell""","Straße Usti nad Labem 49 ""Erstes Chemnitzer Kindergartenmodell""",Straße Usti nad Labem,9300,49,09119,Chemnitz,0,1,http://www.kjf-online.de,0371 49502345,,usti49@kjf-online.de,0,1
